PFOS,PFDS,PFEtCHxS,PFNA,PFDA,PFUnA,PFDoA,PFTrDA,PFTeDA,PFPeDA
160,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2220,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.347431343919846,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.288,2.674,NA,1.323,1.767,2.324,0.632,1.384,0.25,NA
95.927,2.329,NA,0.975,1.53,2.007,0.572,1.295,0.201,NA
132.259,2.976,NA,1.567,2.397,3.241,0.848,1.903,0.293,NA
127.498,2.726,NA,1.238,2.067,2.881,0.806,1.546,0.305,NA
105.353,2.676,NA,1.053,1.585,2.435,0.696,1.72,0.232,NA
113.729,3.033,NA,1.13,1.964,2.868,0.773,1.599,0.4,NA
67.776,1.676,NA,0.606,0.963,1.378,0.432,0.938,0.224,NA
124.553,3.084,NA,1.357,2.064,3.008,0.817,1.458,0.329,NA
146.868,3.809,NA,1.649,2.636,3.783,0.988,2.01,0.45,NA
143.712,3.806,NA,1.919,2.863,4.119,1.041,1.92,0.475,NA
75.161,2.108,NA,0.725,1.501,2.277,0.784,1.349,0.354,NA
84.379,2.293,NA,0.654,1.491,2.319,0.767,1.377,0.375,NA
64.663,1.639,NA,0.59,1.295,1.762,0.541,1.098,0.27,NA
90.151,2.437,NA,1.249,2.725,4.106,1.284,2.49,0.594,NA
130.245,3.77,NA,1.197,2.86,4.712,1.492,2.852,0.697,NA
160.195,3.593,NA,1.327,2.995,4.613,1.22,2.887,0.539,NA
157.477,3.531,NA,0.826,2.329,3.314,1.027,2.287,0.593,NA
123.871,2.909,NA,1.205,2.419,3.203,0.96,2.263,0.48,NA
108.65,2.808,NA,1.08,2.282,3.278,1.127,2.855,0.648,NA
130.698,2.967,NA,0.777,1.915,2.341,0.846,2.555,0.466,NA
108.738,2.018,NA,1.015,2,2.315,0.849,1.561,0.395,NA
107.633,2.061,NA,0.906,2.066,2.519,0.921,1.855,0.454,NA
104.798,1.977,NA,1.225,2.314,2.529,0.803,1.474,0.319,NA
104.36,2.364,NA,1.121,2.213,2.531,0.899,1.754,0.409,NA
87.376,1.984,NA,0.667,1.414,1.912,0.659,1.189,0.402,NA
68.673,1.553,NA,0.611,1.29,1.893,0.679,1.536,0.331,NA
81.759,1.897,NA,1.248,2.166,2.703,0.875,1.837,0.399,NA
73.578,1.928,NA,1.111,2.029,2.424,0.9,2.231,0.45,NA
76.274,1.776,NA,1.311,2.174,2.282,0.631,1.668,0.282,NA
98.341,2.304,NA,1.282,2.329,2.983,0.938,1.835,0.369,NA
87.224,1.82,NA,0.969,2.306,2.746,0.972,2.444,0.44,NA
83.772,1.715,NA,0.92,1.947,2.195,0.812,1.723,0.356,NA
84.763,1.828,NA,0.937,2.44,2.485,0.928,1.9,0.378,NA
88.385,1.712,NA,1.138,2.049,1.821,0.649,1.391,0.287,NA
77.204,1.58,NA,0.852,1.878,1.952,0.835,2.167,0.389,NA
86.495,1.823,NA,1.4,2.659,2.687,1.024,2.227,0.583,NA
69.388,1.613,NA,1.03,2.077,1.895,0.774,1.394,0.519,NA
71.783,1.549,NA,0.669,1.393,1.751,0.678,1.329,0.477,NA
88.617,1.744,NA,0.733,1.54,1.642,0.649,1.689,0.492,NA
85.876,1.814,NA,0.916,2.049,2.301,0.819,1.435,0.536,NA
58.077,1.305,NA,0.727,1.708,1.764,0.722,1.417,0.359,NA
69.161,1.473,NA,0.719,1.581,1.743,0.656,1.536,0.243,NA
56.688,1.356,NA,0.422,1.281,1.455,0.678,1.538,0.372,NA
75.368,1.703,NA,0.774,2.156,2.09,0.93,2.172,0.411,NA
83.931,1.681,NA,0.878,1.783,1.709,0.719,2.035,0.373,NA
59.241,1.468,NA,0.601,1.167,1.397,0.619,0.955,0.371,NA
95.012,1.924,NA,1.198,2.681,2.791,1.12,1.561,0.568,NA
91.515,1.78,NA,0.964,2.15,2.113,0.834,1.094,0.334,NA
62.079,1.32,NA,0.591,1.442,1.424,0.538,0.712,0.208,NA
90.088,1.812,NA,0.764,1.848,1.741,0.746,1.075,0.293,NA
75.871,1.184,NA,0.622,1.451,1.245,0.499,0.661,0.217,NA
60.086,1.001,NA,0.531,0.999,0.853,0.366,0.542,0.171,NA
87.078,1.38,NA,0.587,1.618,1.335,0.514,0.697,0.214,NA
55.137,0.993,NA,0.498,0.988,0.854,0.341,0.477,0.157,NA
52.912,1.053,NA,0.492,1.036,0.983,0.351,0.597,0.193,NA
63.33,1.095,NA,0.736,1.662,1.426,0.557,0.812,0.283,NA
67.466,1.098,NA,0.816,1.441,1.259,0.474,0.846,0.272,NA
67.551,1.193,NA,0.659,1.537,1.336,0.563,0.811,0.267,NA
71.251,1.26,NA,0.748,1.723,1.556,0.66,0.945,0.384,NA
59.583,1.188,NA,0.683,1.573,1.336,0.643,0.93,0.336,NA
6.096,0.0716907745930407,NA,1.052,0.683,1.811,0.489,1.604,0.197,NA
3.512,0.0953202941172343,NA,0.339,0.292,0.838,0.27,1.059,0.167,NA
4.036,0.0606951473756913,NA,0.641,0.387,1.037,0.305,1.53,0.177,NA
4.994,0.0428983741763557,NA,0.566,0.451,1.486,0.441,1.526,0.167,NA
4.064,0.105001970863027,NA,0.588,0.358,1.227,0.349,1.951,0.204,NA
6.965,0.178,NA,0.883,0.899,2.656,0.713,3.045,0.526,NA
9.375,0.243,NA,1.522,1.287,3.89,0.971,3.132,0.529,NA
4.025,0.0787541709199134,NA,0.477,0.493,1.249,0.39,2.02,0.334,NA
10.877,0.265,NA,1.708,1.323,4.346,1.126,3.689,0.597,NA
10.978,0.261,NA,1.877,1.442,4.048,1.03,2.955,0.467,NA
8.68,0.157,NA,2.381,1.616,4.303,0.961,2.5,0.38,NA
5.511,0.0861584454287374,NA,1.301,0.923,2.4,0.615,1.793,0.229,NA
5.996,0.0688758974698206,NA,1.456,0.994,2.333,0.556,1.746,0.258,NA
3.655,0.0771770939506707,NA,0.92,0.603,1.411,0.341,1.197,0.151,NA
6.38,0.120830570294699,NA,1.71,1.194,3.092,0.703,1.996,0.294,NA
13.059,0.289,NA,2.603,1.931,5.387,1.337,4.947,0.648,NA
10.042,0.26,NA,1.827,1.609,5.256,1.266,4.803,0.545,NA
11.949,0.245,NA,2.904,1.987,5.21,1.202,4.474,0.458,NA
18.032,0.374,NA,2.94,2.73,8.291,1.973,7.417,0.741,NA
10.156,0.242,NA,1.75,1.358,3.999,1.15,5.182,0.65,NA
3.895,0.07342962249485,NA,1.053,0.672,1.394,0.369,1.488,0.187,NA
3.174,0.110508192989513,NA,0.691,0.475,1.125,0.292,1.1,0.217,NA
5.909,0.10709487758387,NA,1.682,0.974,2.278,0.548,1.931,0.208,NA
5.595,0.118018373758632,NA,1.472,1.113,2.606,0.697,2.774,0.369,NA
2.558,0.0464876382302222,NA,0.805,0.542,1.143,0.296,1.177,0.195,NA
8.795,0.2,NA,1.835,1.325,4.166,1.055,3.493,0.426,NA
3.886,0.0803839166794291,NA,0.776,0.543,1.396,0.427,2.071,0.264,NA
4.642,0.0889702884499389,NA,0.819,0.533,1.336,0.402,1.892,0.224,NA
6.126,0.17,NA,1.047,0.803,2.126,0.633,3.165,0.389,NA
6.91,0.163,NA,1.463,1.058,3.081,0.763,2.895,0.311,NA
6.312,0.144,NA,1.906,1.224,2.978,0.805,3.156,0.294,NA
6.773,0.144,NA,2.412,1.509,3.459,0.941,3.466,0.334,NA
2.993,0.0688947002922844,NA,0.903,0.532,1.257,0.409,1.967,0.201,NA
6.084,0.145,NA,1.942,1.333,3.282,0.914,4.112,0.312,NA
5.484,0.0685781032681659,NA,1.518,0.996,2.232,0.772,3.26,0.324,NA
8.337,0.189,NA,1.758,1.237,3.492,1.034,4.282,0.565,NA
5.067,0.15,NA,1.036,0.743,1.739,0.53,2.474,0.466,NA
5.666,0.162,NA,1.184,0.903,2.011,0.571,2.386,0.452,NA
14.089,0.266,NA,2.807,2.113,6.105,1.621,7.186,0.823,NA
11.54,0.217,NA,2.798,2.108,6.285,1.658,6.293,0.775,NA
3.812,0.0949030261788917,NA,1.47,0.982,2.035,0.558,1.666,0.346,NA
3.793,0.086905314264494,NA,1.109,0.704,1.682,0.535,1.889,0.359,NA
5.641,0.0538701391647825,NA,2.018,1.151,2.448,0.614,2.095,0.376,NA
4.04,0.0702081591858666,NA,1.01,0.774,1.817,0.497,1.874,0.367,NA
4.284,0.0591686684471667,NA,1.595,1.042,1.942,0.525,1.879,0.379,NA
7.44,0.152,NA,2.647,1.315,2.505,0.668,1.995,0.288,NA
7.711,0.155,NA,2.219,1.179,2.622,0.729,2.25,0.357,NA
6.989,0.147,NA,2.423,1.277,2.39,0.655,2.275,0.311,NA
10.871,0.172,NA,3.53,1.781,3.608,0.906,2.843,0.406,NA
10.661,0.178,NA,4.345,2.003,4.119,1.034,3.004,0.452,NA
3.856,0.0795090955488573,NA,0.98,0.58,1.136,0.345,1.123,0.154,NA
5.814,0.0523485934396773,NA,1.858,1.097,2.029,0.54,1.681,0.191,NA
5.114,0.0887480020030067,NA,1.317,0.804,1.57,0.443,1.409,0.161,NA
6.71,0.0786163264102315,NA,2.116,1.306,2.41,0.631,1.825,0.267,NA
6.879,0.0885461963007677,NA,2.046,1.298,2.84,0.809,2.917,0.298,NA
5.336,0.0829126812992128,NA,1.082,0.592,1.336,0.381,1.209,0.178,NA
7.252,0.0776055077983851,NA,1.666,0.909,1.658,0.459,1.392,0.233,NA
6.167,0.0710428852813305,NA,1.538,0.862,2.002,0.558,1.74,0.253,NA
4.649,0.112379577179774,NA,0.918,0.575,1.224,0.433,1.44,0.201,NA
5.657,0.0867511998931586,NA,1.109,0.642,1.453,0.459,1.483,0.313,NA
29.226,0.431,NA,2.461,1.864,3.891,1.012,3.701,0.548,NA
47.007,0.656,NA,5.613,3.622,7.399,1.537,5.481,0.64,NA
34.105,0.486,NA,3.25,1.926,3.623,0.851,3.742,0.466,NA
24.061,0.78,NA,1.728,1.225,3.423,0.856,3.113,0.394,NA
22.576,0.433,NA,1.449,1.371,3.186,0.805,2.806,0.395,NA
137.168,1.39,NA,16.832,14.451,31.891,4.945,9.681,1.177,NA
40.698,0.545,NA,3.451,2.745,6.232,1.395,4.435,0.697,NA
21.939,0.417,NA,1.922,1.587,3.796,0.892,2.781,0.466,NA
38.329,0.75,NA,3.723,3.057,6.325,1.204,3.091,0.505,NA
104.906,0.948,NA,11.908,10.65,27.346,4.193,8.906,1.182,NA
141.974,1.404,NA,11.449,12.636,34.287,5.622,12.659,1.678,NA
12.977,0.489,NA,0.631,0.667,1.715,0.622,2.711,0.48,NA
148.892,1.41,NA,19.438,15.235,34.612,5.402,13.081,1.576,NA
29.132,0.64,NA,1.654,1.867,4.134,1.245,4.872,0.853,NA
25.215,1.011,NA,1.2,1.594,4.335,1.208,4.781,0.763,NA
25.908,0.762,NA,2.591,1.854,4.307,0.963,2.951,0.462,NA
25.081,0.396,NA,3.516,2.578,6.959,1.638,5.383,0.679,NA
49.994,0.811,NA,7.279,5.696,13.625,2.498,6.572,0.795,NA
66.935,0.708,NA,13.429,9.597,18.943,2.849,7.164,0.783,NA
16.905,0.787,NA,0.699,1.276,3.759,1.066,4.519,0.699,NA
15.159,0.186,NA,1.084,1.286,2.411,0.641,2.33,0.314,NA
28.49,0.357,NA,1.187,1.756,3.321,0.983,4.15,0.585,NA
35.473,0.571,NA,1.737,2.322,3.824,0.914,3.757,0.463,NA
29.147,0.257,NA,2.803,2.043,3.164,0.842,3.205,0.465,NA
19.189,0.563,NA,1.15,1.158,2.775,0.796,2.57,0.487,NA
18.661,0.388,NA,1.421,1.685,3.87,1.09,4.58,0.482,NA
45.634,0.733,NA,5.221,3.636,8.061,1.704,6.055,0.595,NA
41.341,0.781,NA,5.003,3.575,8.451,1.653,5.533,0.512,NA
87.208,0.928,NA,18.268,13.266,27.468,4.575,12.986,1.06,NA
25.253,0.795,NA,1.249,1.537,3.948,1.118,3.512,0.533,NA
36.824,0.881,NA,3.79,2.715,5.05,1.207,4.812,0.74,NA
34.934,0.756,NA,2.58,2.051,3.648,1.059,5.558,0.756,NA
31.577,0.94,NA,2.066,2.128,4.039,1.08,4.575,0.66,NA
30.578,0.889,NA,2.399,2.451,5.127,1.329,5.748,0.734,NA
29.454,0.803,NA,2.417,1.821,3.159,0.855,3.867,0.622,NA
22.235,0.622,NA,1.91,2.199,4.731,1.305,4.915,0.762,NA
13.695,0.341,NA,1.059,0.893,1.506,0.517,1.725,0.429,NA
26.475,0.627,NA,3.154,2.657,4.844,1.281,4.26,0.662,NA
24.38,0.425,NA,4.918,2.761,5.989,1.359,3.755,0.663,NA
19.135,0.37,NA,1.824,1.606,2.522,0.681,2.623,0.521,NA
33.564,0.707,NA,1.989,2.079,3.601,0.941,4.701,0.477,NA
30.066,0.415,NA,1.585,1.651,2.324,0.656,3.386,0.448,NA
47.513,0.784,NA,2.566,2.624,3.788,1.147,6.486,0.784,NA
31.317,0.733,NA,1.86,1.506,2.683,0.765,3.753,0.436,NA
47.774,1.055,NA,1.938,2.748,5.423,1.611,7.361,0.826,NA
13.671,0.0948040441436362,NA,1.018,1.447,2.853,0.882,2.267,0.484,NA
21.817,0.0672953629815333,NA,1.365,2.583,4.621,1.274,3.15,0.632,NA
17.496,0.107830506276599,NA,1.021,1.819,3.583,0.956,2.431,0.473,NA
15.886,0.117944183427452,NA,1.049,1.628,3.138,1.022,2.927,0.563,NA
17.233,0.0577549382566611,NA,1.298,1.465,2.711,0.841,2.461,0.449,NA
21.244,0.293,NA,0.868,1.715,2.625,0.819,2.271,0.423,NA
22.971,0.291,NA,0.827,1.848,2.844,0.835,2.234,0.388,NA
24.298,0.204,NA,1.982,2.161,2.987,0.836,2.252,0.335,NA
27.194,0.157,NA,3.237,2.223,3.083,0.757,2.057,0.372,NA
31.187,0.433,NA,1.005,1.923,2.928,0.849,2.131,0.468,NA
21.988,0.641,NA,1.724,2.434,4.166,1.175,2.602,0.572,NA
18.336,0.398,NA,1.367,1.322,2.426,0.638,1.577,0.285,NA
14.021,0.346,NA,0.557,1.25,2.342,0.783,2.003,0.414,NA
30.41,0.401,NA,3.822,4.022,6.709,1.444,2.756,0.548,NA
16.14,0.329,NA,1.374,1.824,3.519,0.876,2.033,0.345,NA
51.047,0.689,NA,2.846,2.402,4.013,0.848,2.407,0.305,NA
22.463,0.194,NA,1.275,0.962,1.274,0.261,0.663,0.076094601735716,NA
45.186,0.778,NA,2.837,2.49,4.368,0.859,2.436,0.252,NA
43.203,0.699,NA,3.285,2.762,4.764,0.957,2.458,0.3,NA
44.982,1.09,NA,1.266,1.349,2.372,0.662,2.741,0.285,NA
52.593,1.115,NA,0.725,0.857,1.386,0.424,1.421,0.277,NA
45.121,1.148,NA,1.871,2.407,5.409,1.123,2.943,0.476,NA
67.979,1.591,NA,3.766,3.695,7.342,1.292,2.765,0.441,NA
56.043,1.358,NA,0.866,0.991,1.774,0.508,1.774,0.367,NA
83.263,2.227,NA,8.162,11.105,22.104,3.74,7.13,0.984,NA
41.406,1.046,NA,2.368,2.476,4.907,0.974,2.216,0.357,NA
56.493,1.25,NA,3.577,3.618,7.079,1.432,3.221,0.513,NA
51.025,1.243,NA,3.34,3.539,7.049,1.414,3.757,0.503,NA
47.873,1.125,NA,3.744,3.479,6.917,1.358,2.908,0.41,NA
38.268,1.028,NA,1.104,1.427,2.967,0.764,1.98,0.367,NA
36.715,1.002,NA,0.577,0.552,1.248,0.416,1.528,0.348,NA
55.493,1.733,NA,0.667,0.996,2.14,0.728,2.694,0.476,NA
46.244,1.328,NA,0.761,0.808,1.671,0.52,1.941,0.362,NA
64.701,1.898,NA,1.181,1.493,2.893,0.852,2.876,0.523,NA
24.78,0.792,NA,0.417,0.383,0.596,0.213,1.056,0.23,NA
38.259,0.506,NA,1.598,1.644,2.826,0.597,1.602,0.178,NA
47.641,0.807,NA,1.885,1.938,3.249,0.713,2.032,0.241,NA
42.987,0.593,NA,2.434,2.218,3.686,0.726,1.939,0.227,NA
35.553,0.975,NA,0.967,1.156,2.221,0.59,2.065,0.311,NA
37.512,0.857,NA,1.342,1.491,2.559,0.639,1.829,0.242,NA
38.342,1.163,NA,1.998,1.726,3.612,0.769,2.495,0.291,NA
39.959,1.144,NA,1.08,1.044,1.87,0.581,2.234,0.291,NA
39.855,1.125,NA,0.707,0.895,1.636,0.503,1.559,0.256,NA
42.154,1.091,NA,3.886,3.289,5.888,1.057,3.366,0.315,NA
51.383,1.239,NA,7.087,4.908,9.08,1.434,3.531,0.324,NA
27.752,0.775,NA,0.661,0.841,1.453,0.49,1.657,0.204,NA
36.453,0.988,NA,1.005,1.146,1.826,0.531,1.461,0.216,NA
26.812,0.754,NA,0.737,0.848,1.458,0.492,1.39,0.195,NA
30.372,0.771,NA,1.095,1.031,1.631,0.487,1.485,0.179,NA
46.808,1.077,NA,2.319,2.32,3.506,0.839,2.258,0.248,NA
49.438,1.335,NA,0.724,0.908,1.658,0.636,2.599,0.563,NA
52.832,1.298,NA,0.761,0.904,1.521,0.474,1.924,0.447,NA
45.148,1.263,NA,0.753,0.915,1.587,0.534,1.943,0.462,NA
35.846,1.016,NA,0.593,0.618,1.059,0.364,1.372,0.398,NA
45.569,1.22,NA,1.179,1.445,2.731,0.722,2.3,0.473,NA
48.197,1.207,NA,1.134,1.652,2.858,0.875,2.972,0.372,NA
38.535,1.073,NA,0.686,0.92,1.308,0.451,1.696,0.189,NA
48.384,1.18,NA,0.768,1.144,1.894,0.604,1.921,0.256,NA
35.023,0.939,NA,0.7,1.059,1.657,0.598,1.717,0.273,NA
40.321,1.004,NA,1.037,1.316,2.142,0.616,2.361,0.219,NA
52.067,1.152,NA,0.635,1.004,1.611,0.665,1.552,0.416,NA
43.617,0.81,NA,0.58,0.87,1.303,0.494,1.277,0.273,NA
51.466,1.043,NA,0.577,0.797,1.203,0.501,1.038,0.324,NA
49.065,0.953,NA,0.725,1.01,1.367,0.466,1.185,0.279,NA
44.758,0.687,NA,0.801,0.96,1.172,0.378,1.058,0.258,NA
33.627,0.254,NA,1.046,0.961,1.268,0.418,0.955,0.182,NA
25.567,0.214,NA,0.752,0.708,0.858,0.304,0.65,0.137,NA
34.61,0.399,NA,0.931,0.973,1.172,0.352,0.593,0.128,NA
32.561,0.8,NA,1.216,1.386,2.096,0.681,1.556,0.359,NA
25.89,0.496,NA,0.787,0.821,1.454,0.411,0.838,0.188,NA
26.578,0.728,NA,0.696,0.615,0.861,0.33,0.793,0.229,NA
33.216,0.84,NA,1.168,1.04,1.28,0.448,1.152,0.272,NA
32.382,0.859,NA,0.842,0.923,1.385,0.478,0.956,0.292,NA
30.801,0.833,NA,0.635,0.742,0.998,0.396,0.932,0.214,NA
23.436,0.669,NA,0.61,0.712,0.534,0.254,0.542,0.144,NA
153.027,5.45,NA,1.554,6.975,8.134,2.358,5.721,1.09,NA
150.104,5.299,NA,1.303,6.399,7.527,2.151,5.503,0.875,NA
180.294,6.203,NA,1.869,7.456,7.823,2.137,4.856,0.719,NA
179.784,7.315,NA,2.239,8.465,9.395,2.593,5.828,1.033,NA
171.464,8.389,NA,1.735,7.623,9.384,2.472,5.662,1.151,NA
138.443,5.153,NA,1.731,6.763,5.94,1.971,3.539,0.665,NA
89.617,3.654,NA,0.863,4.604,4.175,1.511,2.598,0.532,NA
198.862,6.539,NA,1.387,7.664,6.81,1.945,3.703,0.724,NA
97.327,5.859,NA,0.868,6.142,5.379,2.166,3.067,0.839,NA
70.216,4.042,NA,0.791,4.635,5.05,2.431,3.373,0.989,NA
122.139,3.451,NA,2.735,6.66,6.247,1.78,4.001,0.859,NA
117.582,3.539,NA,2.165,5.723,5.777,1.447,3.266,0.746,NA
115.565,3.376,NA,2.483,6.095,5.663,1.629,4.093,0.874,NA
111.263,3.345,NA,2.684,6.331,6.01,1.682,3.919,0.866,NA
104.276,3.8,NA,1.314,6.333,7.076,2.21,4.638,1.114,NA
76.585,3.478,NA,1.077,4.87,4.759,2.424,3.784,1.023,NA
43.468,2.501,NA,0.425,2.848,3.187,1.737,2.926,0.747,NA
54.499,2.152,NA,0.839,3.208,2.961,1.392,2.705,0.77,NA
47.297,2.03,NA,0.842,3.109,3.05,1.752,2.455,0.851,NA
50.11,2.504,NA,0.528,3.252,3.079,1.832,2.609,0.873,NA
106.784,3.1,NA,2.142,7.929,7.05,2.138,4.286,0.894,NA
95.73,2.918,NA,2.006,7.378,6.755,1.941,4.433,0.906,NA
83.829,2.577,NA,1.626,6.103,5.638,1.643,3.836,0.77,NA
103.105,4.036,NA,2.303,7.301,6.272,1.707,3.796,0.842,NA
108.46,3.987,NA,1.948,7.266,6.778,1.873,3.815,0.9,NA
47.216,1.999,NA,0.429,3.238,3.094,1.516,1.826,0.576,NA
41.552,1.493,NA,0.36,3.056,2.81,1.477,1.589,0.532,NA
62.391,2.245,NA,0.999,4.099,3.529,1.614,1.936,0.557,NA
44.368,2.278,NA,0.513,3.577,3.287,1.688,1.96,0.734,NA
30.969,1.988,NA,0.335,2.331,2.487,1.622,2.191,0.632,NA
59.193,1.91,NA,1.298,2.949,2.962,0.899,2.455,0.529,NA
84.213,2.405,NA,2.152,4.725,4.164,1.142,3.312,0.608,NA
102.314,3.05,NA,2.62,6.08,5.591,1.632,4.496,0.802,NA
75.14,2.459,NA,1.9,4.486,4.212,1.185,2.38,0.598,NA
153.347,4.28,NA,3.614,8.814,8.187,2.36,6.493,1.028,NA
43.935,1.427,NA,0.723,2.668,2.332,1.136,1.788,0.669,NA
45.225,1.448,NA,0.702,3.154,2.87,1.306,2.15,0.666,NA
60.915,1.761,NA,1.238,4.025,3.341,1.449,2.375,0.765,NA
46.114,1.751,NA,0.492,3.351,3.275,1.666,2.527,0.814,NA
36.758,1.692,NA,0.409,2.912,3.039,1.629,2.266,0.819,NA
161.426,3.098,NA,3.951,8.904,5.927,1.716,4.628,0.603,NA
185.058,3.493,NA,4.726,9.186,6.453,1.796,4.519,0.553,NA
212.93,4.182,NA,5.195,11.123,7.763,2.217,6.77,0.812,NA
155.411,3.002,NA,3.331,8.027,5.759,1.6,3.858,0.555,NA
147.1,3.18,NA,3.214,6.886,5.105,1.528,4.119,0.521,NA
47.768,1.114,NA,0.529,3.221,2.489,1.888,2.055,0.845,NA
48.267,1.234,NA,0.574,3.371,2.737,1.897,2.221,0.856,NA
45.832,1.17,NA,0.483,3.064,2.511,1.705,2.095,0.757,NA
48.374,1.251,NA,0.503,3.261,2.64,1.891,1.994,0.785,NA
52.861,1.904,NA,0.813,3.438,3.29,2.588,3.087,1.22,NA
110.631,1.672,NA,2.053,4.322,2.832,0.938,1.534,0.475,NA
114.937,1.807,NA,2.498,4.748,3.207,0.868,1.595,0.478,NA
135.548,2.123,NA,2.615,5.756,4.001,1.211,2.404,0.632,NA
110.539,1.594,NA,2.114,4.366,2.807,0.884,1.785,0.468,NA
80.335,1.299,NA,1.703,3.424,2.265,0.755,1.247,0.439,NA
42.07,0.736,NA,0.901,2.109,1.391,0.783,1.128,0.519,NA
43.311,0.429,NA,0.841,2.062,1.125,0.534,0.922,0.316,NA
45.691,0.655,NA,1.023,2.381,1.272,0.672,1.083,0.441,NA
57.792,1.103,NA,1.103,2.495,1.352,0.775,1.322,0.497,NA
74.06,1.318,NA,1.596,3.244,1.823,0.752,1.493,0.474,NA
0.272,0.00531404631922479,0.00851306112694159,0.00595168875784341,0.00429742317458828,0.00517736618118117,0.00865187035565112,0.01,0.0132062858700476,NA
0.058,0.005542128186229,0.00744474735342263,0.00495883451132439,0.00577331772090434,0.00652859126634409,0.1,0.00670553566499434,0.0146383454267745,NA
0.075,0.00501406656368064,0.00842940300719978,0.00800441321471472,0.00576596218110662,0.00670104521772923,0.144,0.00743033313184948,0.0172219733532178,NA
0.359,0.00717697548678975,0.00695024303468406,0.032,0.014,0.009,0.011044037778532,0.00692407659761552,0.0123026638766129,NA
0.295,0.00567257775795735,0.0079384578791194,0.04,0.00684287738174769,0.03,0.499,0.028,0.069,NA
1.508,0.015,0.00758023807427913,0.191,0.134,0.095,0.026,0.00664467690500735,0.0172175706492728,NA
0.885,0.0056638134327223,0.00789595423193063,0.089,0.069,0.024,0.039,0.00723775957352283,0.0148556139860673,NA
0.868,0.021,0.00778410587806241,0.086,0.058,0.058,0.035,0.03,0.037,NA
3.296,0.0042403338713699,0.00672111993427283,0.46,0.327,0.117,0.0120646994104112,0.00767945232674714,0.0174424121859218,NA
1.22,0.00759762103830882,0.00652452246836999,0.166,0.113,0.033,0.025,0.00654636825087362,0.01913628399317,NA
1.105,0.017,0.00764710985102731,0.076,0.102,0.024,0.028,0.01,0.0109951830289588,NA
0.793,0.00512151849180079,0.0073939292873486,0.023,0.043,0.008,0.0113360181034649,0.0049212889227968,0.0147187570658889,NA
0.619,0.00631795427746001,0.00864247181925832,0.073,0.042,0.08,0.064,0.036,0.061,NA
1.805,0.00297094790013474,0.00716846757365134,0.187,0.145,0.074,0.036,0.015,0.0151422300450485,NA
0.928,0.00378243262030342,0.00732768018669215,0.089,0.073,0.047,0.029,0.00638277206080881,0.0127261462883333,NA
4.864,0.07,0.025,1.469,1.142,1.567,1.181,1.428,0.557,NA
3.884,0.014,0.00794468415090312,0.47,0.539,0.654,0.489,0.65,0.201,NA
4.093,0.018,0.0082129466287792,0.516,0.683,0.781,0.531,0.763,0.227,NA
3.959,0.013,0.0072710120821393,0.927,0.939,1.325,0.872,1.088,0.177,NA
7.171,0.068,0.0080072525251879,1.041,1.392,1.51,0.954,1.107,0.304,NA
61.053,0.507,0.197,5.743,4.102,3.498,1.127,0.609,0.018292686321889,NA
32.293,0.335,0.155,1.998,2.483,1.913,0.576,0.431,0.0206982443721407,NA
45.943,0.474,0.048,3.085,2.849,2.352,0.782,0.652,0.0174852781754529,NA
29.137,0.405,0.132,1.02,2.454,2.19,0.82,0.335,0.0186875077451974,NA
45.113,0.384,0.091,3.294,3.846,2.642,0.902,0.74,0.066,NA
12.141,0.196,0.0080908840394828,1.798,1.044,0.708,0.511,0.452,0.149,NA
13.598,0.133,0.00796398552076159,2.18,1.158,0.898,0.524,0.453,0.106,NA
13.666,0.255,0.00799071340357097,1.365,0.797,1.037,0.644,0.515,0.23,NA
10.103,0.268,0.00799599517665319,1.124,0.623,0.737,0.576,0.449,0.206,NA
10.03,0.177,0.00827626623016386,1.207,0.921,0.986,0.632,0.474,0.21,NA
8.977,0.05,0.83,0.42,0.155,0.206,0.124,0.067,0.03,NA
